index,date,appliance,time,consumption,house,Month,Weekday
304,2012-07-07,Laptop,Night,161742.82078000598,06,July,Saturday
305,2012-07-07,Router,Afternoon,361510.89929999254,06,July,Saturday
306,2012-07-07,Router,Evening,289723.0301999944,06,July,Saturday
307,2012-07-07,Router,Morning,506093.08309998957,06,July,Saturday
308,2012-07-07,Router,Night,578548.3620999883,06,July,Saturday
309,2012-07-08,Coffee machine,Afternoon,0.0,06,July,Sunday
310,2012-07-08,Coffee machine,Evening,0.0,06,July,Sunday
311,2012-07-08,Coffee machine,Morning,403099.55458001053,06,July,Sunday
312,2012-07-08,Coffee machine,Night,0.0,06,July,Sunday
313,2012-07-08,Entertainment,Afternoon,272061.5472000059,06,July,Sunday
314,2012-07-08,Entertainment,Evening,1074784.601700003,06,July,Sunday
315,2012-07-08,Entertainment,Morning,386076.9140000066,06,July,Sunday
316,2012-07-08,Entertainment,Night,614432.2816000084,06,July,Sunday
317,2012-07-08,Fridge,Afternoon,278767.3823599998,06,July,Sunday
318,2012-07-08,Fridge,Evening,238755.15099999998,06,July,Sunday
319,2012-07-08,Fridge,Morning,200516.44610000026,06,July,Sunday
320,2012-07-08,Fridge,Night,327444.2138999993,06,July,Sunday
321,2012-07-08,Kettle,Afternoon,0.0,06,July,Sunday
322,2012-07-08,Kettle,Evening,0.0,06,July,Sunday
323,2012-07-08,Kettle,Morning,447806.8299999998,06,July,Sunday
324,2012-07-08,Kettle,Night,365136.91500000085,06,July,Sunday
325,2012-07-08,Lamp,Afternoon,0.0,06,July,Sunday
326,2012-07-08,Lamp,Evening,0.0,06,July,Sunday
327,2012-07-08,Lamp,Morning,0.0,06,July,Sunday
328,2012-07-08,Lamp,Night,0.0,06,July,Sunday
329,2012-07-08,Laptop,Afternoon,101424.65684000394,06,July,Sunday
330,2012-07-08,Laptop,Evening,81081.89528000304,06,July,Sunday
331,2012-07-08,Laptop,Morning,146645.13313000536,06,July,Sunday
332,2012-07-08,Laptop,Night,161855.50461000594,06,July,Sunday
333,2012-07-08,Router,Afternoon,363154.90259999275,06,July,Sunday
334,2012-07-08,Router,Evening,291130.3481999942,06,July,Sunday
335,2012-07-08,Router,Morning,508696.6213999896,06,July,Sunday
336,2012-07-08,Router,Night,580365.0816999882,06,July,Sunday
337,2012-07-09,Coffee machine,Afternoon,0.0,06,July,Monday
338,2012-07-09,Coffee machine,Evening,0.0,06,July,Monday
339,2012-07-09,Coffee machine,Morning,6.5315,06,July,Monday
340,2012-07-09,Coffee machine,Night,4.41521,06,July,Monday
341,2012-07-09,Entertainment,Afternoon,268545.06690000603,06,July,Monday
342,2012-07-09,Entertainment,Evening,260856.68210000542,06,July,Monday
343,2012-07-09,Entertainment,Morning,380017.91270000744,06,July,Monday
344,2012-07-09,Entertainment,Night,857636.1721000043,06,July,Monday
345,2012-07-09,Fridge,Afternoon,224394.52080000011,06,July,Monday
346,2012-07-09,Fridge,Evening,177061.42087999982,06,July,Monday
347,2012-07-09,Fridge,Morning,249340.2204000007,06,July,Monday
348,2012-07-09,Fridge,Night,347864.6017399994,06,July,Monday
349,2012-07-09,Kettle,Afternoon,25.7244,06,July,Monday
350,2012-07-09,Kettle,Evening,339790.8369999997,06,July,Monday
351,2012-07-09,Kettle,Morning,393790.8580000006,06,July,Monday
352,2012-07-09,Kettle,Night,2.18682,06,July,Monday
353,2012-07-09,Lamp,Afternoon,4.34663,06,July,Monday
354,2012-07-09,Lamp,Evening,0.0,06,July,Monday
355,2012-07-09,Lamp,Morning,0.0,06,July,Monday
356,2012-07-09,Lamp,Night,0.0,06,July,Monday
357,2012-07-09,Laptop,Afternoon,101073.8486900037,06,July,Monday
358,2012-07-09,Laptop,Evening,80890.545380003,06,July,Monday
359,2012-07-09,Laptop,Morning,141729.60627000526,06,July,Monday
360,2012-07-09,Laptop,Night,162095.75504000607,06,July,Monday
361,2012-07-09,Router,Afternoon,361572.73599999247,06,July,Monday
362,2012-07-09,Router,Evening,290842.48769999424,06,July,Monday
363,2012-07-09,Router,Morning,506837.25579998933,06,July,Monday
364,2012-07-09,Router,Night,581964.3066999884,06,July,Monday
365,2012-07-10,Coffee machine,Afternoon,0.0,06,July,Tuesday
366,2012-07-10,Coffee machine,Evening,0.0,06,July,Tuesday
367,2012-07-10,Coffee machine,Morning,342361.9497800035,06,July,Tuesday
368,2012-07-10,Coffee machine,Night,0.0,06,July,Tuesday
369,2012-07-10,Entertainment,Afternoon,269806.73700000654,06,July,Tuesday
370,2012-07-10,Entertainment,Evening,552024.9345000037,06,July,Tuesday
371,2012-07-10,Entertainment,Morning,380243.8202000081,06,July,Tuesday
372,2012-07-10,Entertainment,Night,843060.402600024,06,July,Tuesday
373,2012-07-10,Fridge,Afternoon,231374.10319999926,06,July,Tuesday
374,2012-07-10,Fridge,Evening,161348.07306000002,06,July,Tuesday
375,2012-07-10,Fridge,Morning,275695.3143400002,06,July,Tuesday
376,2012-07-10,Fridge,Night,382713.4125999989,06,July,Tuesday
377,2012-07-10,Kettle,Afternoon,0.0,06,July,Tuesday
378,2012-07-10,Kettle,Evening,0.0,06,July,Tuesday
379,2012-07-10,Kettle,Morning,0.0,06,July,Tuesday
380,2012-07-10,Kettle,Night,329362.2659999996,06,July,Tuesday
381,2012-07-10,Lamp,Afternoon,0.0,06,July,Tuesday
382,2012-07-10,Lamp,Evening,2.1989,06,July,Tuesday
383,2012-07-10,Lamp,Morning,0.0,06,July,Tuesday
384,2012-07-10,Lamp,Night,0.0,06,July,Tuesday
385,2012-07-10,Laptop,Afternoon,101205.66751000378,06,July,Tuesday
386,2012-07-10,Laptop,Evening,80860.77984000299,06,July,Tuesday
387,2012-07-10,Laptop,Morning,141393.6808900052,06,July,Tuesday
388,2012-07-10,Laptop,Night,161912.909580006,06,July,Tuesday
389,2012-07-10,Router,Afternoon,362722.0456999927,06,July,Tuesday
390,2012-07-10,Router,Evening,290851.016899994,06,July,Tuesday
391,2012-07-10,Router,Morning,507150.7038999898,06,July,Tuesday
392,2012-07-10,Router,Night,582486.720199988,06,July,Tuesday
393,2012-07-11,Coffee machine,Afternoon,0.0,06,July,Wednesday
394,2012-07-11,Coffee machine,Evening,0.0,06,July,Wednesday
395,2012-07-11,Coffee machine,Morning,251091.48469000292,06,July,Wednesday
396,2012-07-11,Coffee machine,Night,0.0,06,July,Wednesday
397,2012-07-11,Entertainment,Afternoon,270328.88090000633,06,July,Wednesday
398,2012-07-11,Entertainment,Evening,217355.55770000472,06,July,Wednesday
399,2012-07-11,Entertainment,Morning,380908.7542000081,06,July,Wednesday
400,2012-07-11,Entertainment,Night,437485.9381000087,06,July,Wednesday
401,2012-07-11,Fridge,Afternoon,274412.58359999995,06,July,Wednesday
402,2012-07-11,Fridge,Evening,122691.73352000011,06,July,Wednesday
403,2012-07-11,Fridge,Morning,337572.95524000016,06,July,Wednesday
404,2012-07-11,Fridge,Night,294283.05649999954,06,July,Wednesday
405,2012-07-11,Kettle,Afternoon,0.0,06,July,Wednesday
406,2012-07-11,Kettle,Evening,0.0,06,July,Wednesday
407,2012-07-11,Kettle,Morning,514411.09400000045,06,July,Wednesday
408,2012-07-11,Kettle,Night,0.0,06,July,Wednesday
409,2012-07-11,Lamp,Afternoon,0.0,06,July,Wednesday
410,2012-07-11,Lamp,Evening,0.0,06,July,Wednesday
411,2012-07-11,Lamp,Morning,0.0,06,July,Wednesday
412,2012-07-11,Lamp,Night,0.0,06,July,Wednesday
413,2012-07-11,Laptop,Afternoon,447915.68469998275,06,July,Wednesday
414,2012-07-11,Laptop,Evening,330560.4433999994,06,July,Wednesday
415,2012-07-11,Laptop,Morning,178876.1877200047,06,July,Wednesday
416,2012-07-11,Laptop,Night,463065.2100800251,06,July,Wednesday
417,2012-07-11,Router,Afternoon,360743.27129999263,06,July,Wednesday
418,2012-07-11,Router,Evening,289326.42239999416,06,July,Wednesday
419,2012-07-11,Router,Morning,507108.0578999898,06,July,Wednesday
420,2012-07-11,Router,Night,581205.2078999883,06,July,Wednesday
421,2012-07-12,Coffee machine,Afternoon,93346.37186999978,06,July,Thursday
422,2012-07-12,Coffee machine,Evening,0.0,06,July,Thursday
423,2012-07-12,Coffee machine,Morning,574947.2635900014,06,July,Thursday
424,2012-07-12,Coffee machine,Night,0.0,06,July,Thursday
425,2012-07-12,Entertainment,Afternoon,262981.42530000577,06,July,Thursday
426,2012-07-12,Entertainment,Evening,374619.1067000001,06,July,Thursday
427,2012-07-12,Entertainment,Morning,380081.8504000084,06,July,Thursday
428,2012-07-12,Entertainment,Night,1218198.2129000071,06,July,Thursday
429,2012-07-12,Fridge,Afternoon,175323.69024000037,06,July,Thursday
430,2012-07-12,Fridge,Evening,140265.07556000008,06,July,Thursday
431,2012-07-12,Fridge,Morning,297290.66184000036,06,July,Thursday
432,2012-07-12,Fridge,Night,358019.20946,06,July,Thursday
433,2012-07-12,Kettle,Afternoon,0.0,06,July,Thursday
434,2012-07-12,Kettle,Evening,913948.3000000012,06,July,Thursday
435,2012-07-12,Kettle,Morning,885248.672999999,06,July,Thursday
436,2012-07-12,Kettle,Night,0.0,06,July,Thursday
437,2012-07-12,Lamp,Afternoon,0.0,06,July,Thursday
438,2012-07-12,Lamp,Evening,0.0,06,July,Thursday
439,2012-07-12,Lamp,Morning,0.0,06,July,Thursday
440,2012-07-12,Lamp,Night,0.0,06,July,Thursday
441,2012-07-12,Laptop,Afternoon,433794.8636999914,06,July,Thursday
442,2012-07-12,Laptop,Evening,317891.2052000058,06,July,Thursday
443,2012-07-12,Laptop,Morning,215264.1699500025,06,July,Thursday
444,2012-07-12,Laptop,Night,436331.27799999947,06,July,Thursday
445,2012-07-12,Router,Afternoon,352053.3974999937,06,July,Thursday
446,2012-07-12,Router,Evening,284710.35179999477,06,July,Thursday
447,2012-07-12,Router,Morning,505707.13679998973,06,July,Thursday
448,2012-07-12,Router,Night,578814.8995999881,06,July,Thursday
449,2012-07-13,Coffee machine,Afternoon,0.0,06,July,Friday
450,2012-07-13,Coffee machine,Evening,0.0,06,July,Friday
451,2012-07-13,Coffee machine,Morning,0.0,06,July,Friday
452,2012-07-13,Coffee machine,Night,2.29891,06,July,Friday
453,2012-07-13,Entertainment,Afternoon,266517.61490000645,06,July,Friday
454,2012-07-13,Entertainment,Evening,217074.23930000502,06,July,Friday
455,2012-07-13,Entertainment,Morning,369507.14820000785,06,July,Friday
456,2012-07-13,Entertainment,Night,958269.7922999812,06,July,Friday
457,2012-07-13,Fridge,Afternoon,212629.79202000052,06,July,Friday
458,2012-07-13,Fridge,Evening,160070.84898000033,06,July,Friday
459,2012-07-13,Fridge,Morning,209880.22349999988,06,July,Friday
460,2012-07-13,Fridge,Night,294444.08518000046,06,July,Friday
461,2012-07-13,Kettle,Afternoon,0.0,06,July,Friday
462,2012-07-13,Kettle,Evening,0.0,06,July,Friday
463,2012-07-13,Kettle,Morning,0.0,06,July,Friday
464,2012-07-13,Kettle,Night,475880.32010000123,06,July,Friday
465,2012-07-13,Lamp,Afternoon,2.1989,06,July,Friday
466,2012-07-13,Lamp,Evening,0.0,06,July,Friday
467,2012-07-13,Lamp,Morning,0.0,06,July,Friday
468,2012-07-13,Lamp,Night,0.0,06,July,Friday
469,2012-07-13,Laptop,Afternoon,99697.2293700037,06,July,Friday
470,2012-07-13,Laptop,Evening,97012.41909000289,06,July,Friday
471,2012-07-13,Laptop,Morning,140220.95124000515,06,July,Friday
472,2012-07-13,Laptop,Night,394434.9974100003,06,July,Friday
473,2012-07-13,Router,Afternoon,357632.6044999931,06,July,Friday
474,2012-07-13,Router,Evening,288791.21509999403,06,July,Friday
475,2012-07-13,Router,Morning,491835.32069999055,06,July,Friday
476,2012-07-13,Router,Night,553291.1322999902,06,July,Friday
477,2012-07-14,Coffee machine,Afternoon,0.0,06,July,Saturday
478,2012-07-14,Coffee machine,Evening,0.0,06,July,Saturday
479,2012-07-14,Coffee machine,Morning,0.0,06,July,Saturday
480,2012-07-14,Coffee machine,Night,0.0,06,July,Saturday
481,2012-07-14,Entertainment,Afternoon,0.0,06,July,Saturday
482,2012-07-14,Entertainment,Evening,131545.39980000255,06,July,Saturday
483,2012-07-14,Entertainment,Morning,0.0,06,July,Saturday
484,2012-07-14,Entertainment,Night,340287.1833000073,06,July,Saturday
485,2012-07-14,Fridge,Afternoon,0.0,06,July,Saturday
486,2012-07-14,Fridge,Evening,100665.12219999969,06,July,Saturday
487,2012-07-14,Fridge,Morning,0.0,06,July,Saturday
488,2012-07-14,Fridge,Night,242101.865360001,06,July,Saturday
489,2012-07-14,Kettle,Afternoon,0.0,06,July,Saturday
490,2012-07-14,Kettle,Evening,0.0,06,July,Saturday
491,2012-07-14,Kettle,Morning,0.0,06,July,Saturday
492,2012-07-14,Kettle,Night,0.0,06,July,Saturday
493,2012-07-14,Lamp,Afternoon,0.0,06,July,Saturday
494,2012-07-14,Lamp,Evening,0.0,06,July,Saturday
495,2012-07-14,Lamp,Morning,0.0,06,July,Saturday
496,2012-07-14,Lamp,Night,2.1989,06,July,Saturday
497,2012-07-14,Laptop,Afternoon,0.0,06,July,Saturday
498,2012-07-14,Laptop,Evening,5384.423410000078,06,July,Saturday
499,2012-07-14,Laptop,Morning,0.0,06,July,Saturday
500,2012-07-14,Laptop,Night,71987.78753000232,06,July,Saturday
501,2012-07-14,Router,Afternoon,0.0,06,July,Saturday
502,2012-07-14,Router,Evening,174202.01359999744,06,July,Saturday
503,2012-07-14,Router,Morning,0.0,06,July,Saturday
504,2012-07-14,Router,Night,451287.8104999912,06,July,Saturday
505,2012-07-15,Coffee machine,Afternoon,0.0,06,July,Sunday
506,2012-07-15,Coffee machine,Evening,0.0,06,July,Sunday
507,2012-07-15,Coffee machine,Morning,0.0,06,July,Sunday
508,2012-07-15,Coffee machine,Night,0.0,06,July,Sunday
509,2012-07-15,Entertainment,Afternoon,273785.6869000052,06,July,Sunday
510,2012-07-15,Entertainment,Evening,218644.93410000447,06,July,Sunday
511,2012-07-15,Entertainment,Morning,83644.33370000162,06,July,Sunday
512,2012-07-15,Entertainment,Night,241813.053700005,06,July,Sunday
513,2012-07-15,Fridge,Afternoon,163022.60378000018,06,July,Sunday
514,2012-07-15,Fridge,Evening,125480.67909999966,06,July,Sunday
515,2012-07-15,Fridge,Morning,46505.19115999997,06,July,Sunday
516,2012-07-15,Fridge,Night,149125.30244000003,06,July,Sunday
517,2012-07-15,Kettle,Afternoon,0.0,06,July,Sunday
518,2012-07-15,Kettle,Evening,0.0,06,July,Sunday
519,2012-07-15,Kettle,Morning,0.0,06,July,Sunday
520,2012-07-15,Kettle,Night,0.0,06,July,Sunday
521,2012-07-15,Lamp,Afternoon,0.0,06,July,Sunday
522,2012-07-15,Lamp,Evening,0.0,06,July,Sunday
523,2012-07-15,Lamp,Morning,0.0,06,July,Sunday
524,2012-07-15,Lamp,Night,0.0,06,July,Sunday
525,2012-07-15,Laptop,Afternoon,13535.687480000197,06,July,Sunday
526,2012-07-15,Laptop,Evening,10880.233320000158,06,July,Sunday
527,2012-07-15,Laptop,Morning,2838.128020000043,06,July,Sunday
528,2012-07-15,Laptop,Night,10929.243380000158,06,July,Sunday
529,2012-07-15,Router,Afternoon,360888.2676999927,06,July,Sunday
530,2012-07-15,Router,Evening,288605.70499999414,06,July,Sunday
531,2012-07-15,Router,Morning,110518.29269999906,06,July,Sunday
532,2012-07-15,Router,Night,320220.5301999947,06,July,Sunday
533,2012-07-16,Coffee machine,Afternoon,0.0,06,July,Monday
534,2012-07-16,Coffee machine,Evening,0.0,06,July,Monday
535,2012-07-16,Coffee machine,Morning,0.0,06,July,Monday
536,2012-07-16,Coffee machine,Night,0.0,06,July,Monday
537,2012-07-16,Entertainment,Afternoon,270974.63430000626,06,July,Monday
538,2012-07-16,Entertainment,Evening,217948.0315000047,06,July,Monday
539,2012-07-16,Entertainment,Morning,381748.44910000765,06,July,Monday
540,2012-07-16,Entertainment,Night,436797.5601000085,06,July,Monday
541,2012-07-16,Fridge,Afternoon,146903.09741999983,06,July,Monday
542,2012-07-16,Fridge,Evening,131405.17175999956,06,July,Monday
543,2012-07-16,Fridge,Morning,194345.90685999978,06,July,Monday
544,2012-07-16,Fridge,Night,258400.48691999936,06,July,Monday
545,2012-07-16,Kettle,Afternoon,0.0,06,July,Monday
546,2012-07-16,Kettle,Evening,0.0,06,July,Monday
547,2012-07-16,Kettle,Morning,0.0,06,July,Monday
548,2012-07-16,Kettle,Night,0.0,06,July,Monday
549,2012-07-16,Lamp,Afternoon,0.0,06,July,Monday
550,2012-07-16,Lamp,Evening,0.0,06,July,Monday
551,2012-07-16,Lamp,Morning,0.0,06,July,Monday
552,2012-07-16,Lamp,Night,0.0,06,July,Monday
553,2012-07-16,Laptop,Afternoon,13199.300250000184,06,July,Monday
554,2012-07-16,Laptop,Evening,10904.738350000158,06,July,Monday
555,2012-07-16,Laptop,Morning,18886.69494000027,06,July,Monday
556,2012-07-16,Laptop,Night,22076.804300000327,06,July,Monday
557,2012-07-16,Router,Afternoon,360841.35709999275,06,July,Monday
558,2012-07-16,Router,Evening,288946.8729999943,06,July,Monday
559,2012-07-16,Router,Morning,504828.6291999899,06,July,Monday
560,2012-07-16,Router,Night,576642.0858999883,06,July,Monday
561,2012-07-17,Coffee machine,Afternoon,0.0,06,July,Tuesday
562,2012-07-17,Coffee machine,Evening,0.0,06,July,Tuesday
563,2012-07-17,Coffee machine,Morning,0.0,06,July,Tuesday
564,2012-07-17,Coffee machine,Night,0.0,06,July,Tuesday
565,2012-07-17,Entertainment,Afternoon,269898.3788000066,06,July,Tuesday
566,2012-07-17,Entertainment,Evening,218367.87770000458,06,July,Tuesday
567,2012-07-17,Entertainment,Morning,379474.4585000076,06,July,Tuesday
568,2012-07-17,Entertainment,Night,437294.13030000834,06,July,Tuesday
569,2012-07-17,Fridge,Afternoon,174333.22073999982,06,July,Tuesday
570,2012-07-17,Fridge,Evening,150809.99398000032,06,July,Tuesday
571,2012-07-17,Fridge,Morning,200427.2924999995,06,July,Tuesday
572,2012-07-17,Fridge,Night,261807.02915999966,06,July,Tuesday
573,2012-07-17,Kettle,Afternoon,0.0,06,July,Tuesday
574,2012-07-17,Kettle,Evening,0.0,06,July,Tuesday
575,2012-07-17,Kettle,Morning,0.0,06,July,Tuesday
576,2012-07-17,Kettle,Night,0.0,06,July,Tuesday
577,2012-07-17,Lamp,Afternoon,0.0,06,July,Tuesday
578,2012-07-17,Lamp,Evening,0.0,06,July,Tuesday
579,2012-07-17,Lamp,Morning,0.0,06,July,Tuesday
580,2012-07-17,Lamp,Night,0.0,06,July,Tuesday
581,2012-07-17,Laptop,Afternoon,13811.926000000203,06,July,Tuesday
582,2012-07-17,Laptop,Evening,10581.717500000148,06,July,Tuesday
583,2012-07-17,Laptop,Morning,19042.636040000278,06,July,Tuesday
584,2012-07-17,Laptop,Night,21479.772660000308,06,July,Tuesday
585,2012-07-17,Router,Afternoon,360960.76589999243,06,July,Tuesday
586,2012-07-17,Router,Evening,288925.54999999405,06,July,Tuesday
587,2012-07-17,Router,Morning,505229.50159998983,06,July,Tuesday
588,2012-07-17,Router,Night,577590.9593999886,06,July,Tuesday
589,2012-07-18,Coffee machine,Afternoon,0.0,06,July,Wednesday
590,2012-07-18,Coffee machine,Evening,0.0,06,July,Wednesday
591,2012-07-18,Coffee machine,Morning,0.0,06,July,Wednesday
592,2012-07-18,Coffee machine,Night,0.0,06,July,Wednesday
593,2012-07-18,Entertainment,Afternoon,267834.6968000066,06,July,Wednesday
594,2012-07-18,Entertainment,Evening,217619.8265000049,06,July,Wednesday
595,2012-07-18,Entertainment,Morning,379621.51130000787,06,July,Wednesday
596,2012-07-18,Entertainment,Night,436618.53950000845,06,July,Wednesday
597,2012-07-18,Fridge,Afternoon,180801.0047800007,06,July,Wednesday
598,2012-07-18,Fridge,Evening,171168.64446000056,06,July,Wednesday
599,2012-07-18,Fridge,Morning,239520.3042799996,06,July,Wednesday
600,2012-07-18,Fridge,Night,309551.1074800008,06,July,Wednesday
601,2012-07-18,Kettle,Afternoon,0.0,06,July,Wednesday
602,2012-07-18,Kettle,Evening,0.0,06,July,Wednesday
603,2012-07-18,Kettle,Morning,0.0,06,July,Wednesday
604,2012-07-18,Kettle,Night,0.0,06,July,Wednesday
605,2012-07-18,Lamp,Afternoon,0.0,06,July,Wednesday
606,2012-07-18,Lamp,Evening,0.0,06,July,Wednesday
607,2012-07-18,Lamp,Morning,0.0,06,July,Wednesday
608,2012-07-18,Lamp,Night,0.0,06,July,Wednesday
609,2012-07-18,Laptop,Afternoon,13122.914480000181,06,July,Wednesday
610,2012-07-18,Laptop,Evening,10871.322400000157,06,July,Wednesday
611,2012-07-18,Laptop,Morning,19203.032600000282,06,July,Wednesday
612,2012-07-18,Laptop,Night,21820.615350000313,06,July,Wednesday
613,2012-07-18,Router,Afternoon,357365.082699993,06,July,Wednesday
614,2012-07-18,Router,Evening,289032.1649999941,06,July,Wednesday
615,2012-07-18,Router,Morning,505035.4622999892,06,July,Wednesday
616,2012-07-18,Router,Night,578011.0224999882,06,July,Wednesday
617,2012-07-19,Coffee machine,Afternoon,0.0,06,July,Thursday
618,2012-07-19,Coffee machine,Evening,0.0,06,July,Thursday
619,2012-07-19,Coffee machine,Morning,0.0,06,July,Thursday
620,2012-07-19,Coffee machine,Night,0.0,06,July,Thursday
621,2012-07-19,Entertainment,Afternoon,269842.9673000065,06,July,Thursday
622,2012-07-19,Entertainment,Evening,216916.5304000051,06,July,Thursday
623,2012-07-19,Entertainment,Morning,380324.80640000803,06,July,Thursday
624,2012-07-19,Entertainment,Night,435949.34270000923,06,July,Thursday
625,2012-07-19,Fridge,Afternoon,206136.72937999992,06,July,Thursday
626,2012-07-19,Fridge,Evening,182893.68912000014,06,July,Thursday
627,2012-07-19,Fridge,Morning,256789.37866000074,06,July,Thursday
628,2012-07-19,Fridge,Night,324805.51058000134,06,July,Thursday
629,2012-07-19,Kettle,Afternoon,0.0,06,July,Thursday
630,2012-07-19,Kettle,Evening,0.0,06,July,Thursday
631,2012-07-19,Kettle,Morning,0.0,06,July,Thursday
632,2012-07-19,Kettle,Night,0.0,06,July,Thursday
633,2012-07-19,Lamp,Afternoon,0.0,06,July,Thursday
634,2012-07-19,Lamp,Evening,0.0,06,July,Thursday
635,2012-07-19,Lamp,Morning,0.0,06,July,Thursday
636,2012-07-19,Lamp,Night,0.0,06,July,Thursday
637,2012-07-19,Laptop,Afternoon,13776.282320000202,06,July,Thursday
638,2012-07-19,Laptop,Evening,10955.976140000159,06,July,Thursday
639,2012-07-19,Laptop,Morning,18750.39693000027,06,July,Thursday
640,2012-07-19,Laptop,Night,21793.882590000318,06,July,Thursday
641,2012-07-19,Router,Afternoon,361988.53449999215,06,July,Thursday
642,2012-07-19,Router,Evening,289848.8358999941,06,July,Thursday
643,2012-07-19,Router,Morning,506131.4644999894,06,July,Thursday
644,2012-07-19,Router,Night,579770.169999988,06,July,Thursday
645,2012-07-20,Coffee machine,Afternoon,0.0,06,July,Friday
646,2012-07-20,Coffee machine,Evening,0.0,06,July,Friday
647,2012-07-20,Coffee machine,Morning,0.0,06,July,Friday
648,2012-07-20,Coffee machine,Night,0.0,06,July,Friday
649,2012-07-20,Entertainment,Afternoon,269802.4743000063,06,July,Friday
650,2012-07-20,Entertainment,Evening,215716.66530000512,06,July,Friday
651,2012-07-20,Entertainment,Morning,379913.4853000083,06,July,Friday
652,2012-07-20,Entertainment,Night,435966.39210000925,06,July,Friday
653,2012-07-20,Fridge,Afternoon,180095.45172000045,06,July,Friday
654,2012-07-20,Fridge,Evening,153467.15138000002,06,July,Friday
655,2012-07-20,Fridge,Morning,261260.14610000062,06,July,Friday
656,2012-07-20,Fridge,Night,297685.1221400007,06,July,Friday
657,2012-07-20,Kettle,Afternoon,0.0,06,July,Friday
658,2012-07-20,Kettle,Evening,0.0,06,July,Friday
659,2012-07-20,Kettle,Morning,0.0,06,July,Friday
660,2012-07-20,Kettle,Night,0.0,06,July,Friday
661,2012-07-20,Lamp,Afternoon,0.0,06,July,Friday
662,2012-07-20,Lamp,Evening,0.0,06,July,Friday
663,2012-07-20,Lamp,Morning,0.0,06,July,Friday
664,2012-07-20,Lamp,Night,0.0,06,July,Friday
665,2012-07-20,Laptop,Afternoon,13557.964780000195,06,July,Friday
666,2012-07-20,Laptop,Evening,10454.736890000146,06,July,Friday
667,2012-07-20,Laptop,Morning,18951.299110000273,06,July,Friday
668,2012-07-20,Laptop,Night,21909.72455000032,06,July,Friday
669,2012-07-20,Router,Afternoon,361643.1018999927,06,July,Friday
670,2012-07-20,Router,Evening,288705.9230999939,06,July,Friday
671,2012-07-20,Router,Morning,505975.8065999898,06,July,Friday
672,2012-07-20,Router,Night,577759.4110999887,06,July,Friday
673,2012-07-21,Coffee machine,Afternoon,0.0,06,July,Saturday
674,2012-07-21,Coffee machine,Evening,0.0,06,July,Saturday
675,2012-07-21,Coffee machine,Morning,0.0,06,July,Saturday
676,2012-07-21,Coffee machine,Night,0.0,06,July,Saturday
677,2012-07-21,Entertainment,Afternoon,271635.3063000064,06,July,Saturday
678,2012-07-21,Entertainment,Evening,441387.38479999825,06,July,Saturday
679,2012-07-21,Entertainment,Morning,380951.3797000084,06,July,Saturday
680,2012-07-21,Entertainment,Night,931088.4708000083,06,July,Saturday
681,2012-07-21,Fridge,Afternoon,160371.03574000008,06,July,Saturday
682,2012-07-21,Fridge,Evening,204162.91820000007,06,July,Saturday
683,2012-07-21,Fridge,Morning,219281.34483999942,06,July,Saturday
684,2012-07-21,Fridge,Night,306209.5532599997,06,July,Saturday
685,2012-07-21,Kettle,Afternoon,0.0,06,July,Saturday
686,2012-07-21,Kettle,Evening,0.0,06,July,Saturday
687,2012-07-21,Kettle,Morning,0.0,06,July,Saturday
688,2012-07-21,Kettle,Night,0.0,06,July,Saturday
689,2012-07-21,Lamp,Afternoon,0.0,06,July,Saturday
690,2012-07-21,Lamp,Evening,0.0,06,July,Saturday
691,2012-07-21,Lamp,Morning,0.0,06,July,Saturday
692,2012-07-21,Lamp,Night,0.0,06,July,Saturday
693,2012-07-21,Laptop,Afternoon,13789.648700000202,06,July,Saturday
694,2012-07-21,Laptop,Evening,11036.174420000163,06,July,Saturday
695,2012-07-21,Laptop,Morning,18868.87310000027,06,July,Saturday
696,2012-07-21,Laptop,Night,21822.84308000032,06,July,Saturday
697,2012-07-21,Router,Afternoon,360602.53949999285,06,July,Saturday
698,2012-07-21,Router,Evening,288597.1757999939,06,July,Saturday
699,2012-07-21,Router,Morning,504751.8663999895,06,July,Saturday
700,2012-07-21,Router,Night,577371.3324999884,06,July,Saturday
701,2012-07-22,Coffee machine,Afternoon,0.0,06,July,Sunday
702,2012-07-22,Coffee machine,Evening,0.0,06,July,Sunday
703,2012-07-22,Coffee machine,Morning,563913.372460014,06,July,Sunday
704,2012-07-22,Coffee machine,Night,0.0,06,July,Sunday
705,2012-07-22,Entertainment,Afternoon,273900.77170000516,06,July,Sunday
706,2012-07-22,Entertainment,Evening,703070.9505000178,06,July,Sunday
707,2012-07-22,Entertainment,Morning,382918.47700000764,06,July,Sunday
708,2012-07-22,Entertainment,Night,920448.6061000085,06,July,Sunday
709,2012-07-22,Fridge,Afternoon,219930.54598000037,06,July,Sunday
710,2012-07-22,Fridge,Evening,141657.81537999975,06,July,Sunday
711,2012-07-22,Fridge,Morning,258748.29788000011,06,July,Sunday
712,2012-07-22,Fridge,Night,273993.9126400001,06,July,Sunday
713,2012-07-22,Kettle,Afternoon,0.0,06,July,Sunday
714,2012-07-22,Kettle,Evening,0.0,06,July,Sunday
715,2012-07-22,Kettle,Morning,0.0,06,July,Sunday
716,2012-07-22,Kettle,Night,0.0,06,July,Sunday
717,2012-07-22,Lamp,Afternoon,0.0,06,July,Sunday
